MarkerId,MarkerNumber,Title,Subtitle,Annotation,YearErected,ErectedBy,Latitude,Longitude,StreetAddress,City,City,State,Location,Missing,Link
107914,,William Bartram Trail,Traced 1773-1777,,,"Recreation and Park Commission for the Parish of East Baton Rouge, The Bartram Trail Conference",30.34927,-91.00133,17200 Airline Highway,Baton Rouge,East Baton Rouge Parish,Louisiana,"Marker can be reached from Airline Highway (U.S. 61) 1 mile south of Highland Road (State Highway 42), on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=107914
107923,,Emar Andrepont Store,circa 1880,,,City Of Opelousas Louisiana,30.53173,-92.07474,828 East Landry Street,Opelousas,St. Landry Parish,Louisiana,"Marker can be reached from East Landry Street (U.S. 190) east of South Academy Street, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=107923
107925,,St. Joseph Methodist Church for Colored People,circa 1948,,,City of Opelousas Louisiana,30.53125,-92.07441,828 East Landry Street,Opelousas,St. Landry Parish,Louisiana,"Marker can be reached from East Landry Street (U.S. 190) east of South Acedemy Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=107925
107961,,Chitimacha Veterans' Monument,,,2005,Sovereign Nation of the Chitimacha,29.88824,-91.52773,,Charenton,St. Mary Parish,Louisiana,"Memorial is on Chitimacha Trail (Parish Road 36) east of Apache Lane, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=107961
107988,,Jarrell Home,circa 1898,,,City of Opelousas Louisiana,30.53133,-92.07428,828 East Landry Street,Opelousas,St. Landry Parish,Louisiana,"Marker can be reached from East Landry Street (U.S. 190) east of South Academy Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=107988
108008,,Whiteville School House,circa 1911,,,City of Opelousas Louisiana,30.5312,-92.07463,828 East Landry Street,Opelousas,St. Landry Parish,Louisiana,"Marker can be reached from East Landry Street (U.S. 190) east of South Academy Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=108008
108010,,J.S. Clark High School,,,,,30.53163,-92.07406,828 East Landry Street,Opelousas,St. Landry Parish,Louisiana,Marker is on East Landry Street near South Academy Street. ,,http://www.hmdb.org/m.asp?m=108010
108074,,History of Camp Salmen,Preserving Yesterday's Heritage,,,,30.29257,-89.82519,35122 Parish Parkway,Slidell,St. Tammany Parish,Louisiana,"Marker can be reached from Parish Parkway, 1 mile south of Gause Boulevard (U.S. 190), on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=108074
108082,,St. Mary Parish Courthouse War Memorial,,,,,29.79116,-91.49983,101 Wilson Street,Franklin,St. Mary Parish,Louisiana,"Memorial is on Main Street (State Highway 182) near Wilson Street (State Highway 3069), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=108082
108087,,St. Mary Parish Confederate Soldiers Monument,1861-1865,,1913,Citizens of St. Mary Parish,29.79115,-91.49989,101 Wilson Street,Franklin,St. Mary Parish,Louisiana,"Memorial is on Main Street (State Highway 182) near Wilson Street (State Highway 3069), on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=108087
108124,,William Bartram Trail,Traced 1773-1777,,,Pointe Coupée Historical Society and The Bartram Trail Conference,30.72982,-91.48669,10364 Pointe Coupee Road,New Roads,Pointe Coupee Parish,Louisiana,"Marker is on Pointe Coupee Road (State Highway 420) ½ mile north of Airport Road, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=108124
108125,,Place de la Croix,,,,,30.69276,-91.43569,347 West Main Street,New Roads,Pointe Coupee Parish,Louisiana,"Marker is on West Main Street (State Highway 1) near Saint Mary Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=108125
108131,,Salmen Lodge,Circa 1830,,,The Assistance of Leadership Northshore,30.29076,-89.82452,35122 Parish Parkwy,Slidell,St. Tammany Parish,Louisiana,"Marker can be reached from Parish Parkway, 1.5 miles south of Gause Boulevard (U.S. 190). ",,http://www.hmdb.org/m.asp?m=108131
108137,,Rosa B. Scott (Anderson),,,,,30.53165,-92.07406,828 East Landry Street,Opelousas,St. Landry Parish,Louisiana,"Memorial can be reached from East Landry Street (U.S. 190) east of South Academy Street, on the left when traveling west. ",,http://www.hmdb.org/m.asp?m=108137
108224,,"Lejeune, Lejern and How to Say It","From Leatherneck, Magazine of the Marines",,,Friends and Family of John Archer Lejeune,30.69364,-91.43261,201 East Main Street,New Roads,Pointe Coupee Parish,Louisiana,"Marker is on Main Street (State Highway 413) east of Court Street, on the left when traveling east. ",,http://www.hmdb.org/m.asp?m=108224
108345,,Waldheim Church,,,,,30.54761,-90.02224,77067 Highway 21,Waldheim,St. Tammany Parish,Louisiana,"Marker is on State Highway 21, 0.3 miles north of Cleland Road, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=108345
108363,,Original Lone Star Republic,1810,,2011,West Florida Republic Bicentennial Commission,30.299,-89.71209,41300 Crawford Landing Road,Slidell,St. Tammany Parish,Louisiana,"Marker is on Interstate 10, 0.2 miles west of Crawford Landing Road, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=108363
108615,,Site of Battle of Jackson Crossroads,,,,,30.83488,-91.18613,,Jackson,East Feliciana Parish,Louisiana,"Marker is at the intersection of Carrs Creek Road (State Highway 68) and Charter Street (State Highway 10), on the right when traveling north on Carrs Creek Road. ",,http://www.hmdb.org/m.asp?m=108615
108617,,Centenary State Historic Site,"""The East Wing Dormitory""",,,,30.84173,-91.21168,3522 College Street,Jackson,East Feliciana Parish,Louisiana,"Marker can be reached from College Street near Pine Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=108617
108618,,Centenary State Historic Site,"""The Professor's Cottage""",,,,30.84084,-91.21202,3522 College Street,Jackson,East Feliciana Parish,Louisiana,"Marker can be reached from College Street near Pine Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=108618
108620,,Centenary College's Main Academic Building,,,,,30.84213,-91.2118,3522 College Street,Jackson,East Feliciana Parish,Louisiana,"Marker can be reached from College Street near Pine Street, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=108620
108626,,Republic of West Florida,Bicentennial,1810-2010,,,30.83713,-91.2161,1610 Charter Street,Jackson,East Feliciana Parish,Louisiana,"Marker is on Charter Street (State Highway 10) east of Church Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=108626
108639,,Battle of Jackson,"Monday August 3, 1863",Station One,,"Jackson Historic District Commission and Captain Gustavus Adolphus Scott Camp, No. 244 Sons of Confederate Veterans",30.84104,-91.21343,,Jackson,East Feliciana Parish,Louisiana,"Marker is at the intersection of College Street and Pine Street, on the right when traveling south on College Street. ",,http://www.hmdb.org/m.asp?m=108639
108664,,Battle of Jackson,"Monday August 3, 1863",Station Three,,"Jackson Historic District Commission and Captain Gustavus Adolphus Scott Camp, No. 244 Sons of Confederate Veterans.",30.8379,-91.21396,,Jackson,East Feliciana Parish,Louisiana,"Marker is at the intersection of College Street and High Street, on the right when traveling south on College Street. ",,http://www.hmdb.org/m.asp?m=108664
108671,,Battle of Jackson,"Monday August 3, 1863",Station Four,,"Jackson Historic District Commission and Captain Gustavus Adolphus Scott Camp, No. 244 Sons of Confederate Veterans.",30.83752,-91.21404,,Jackson,East Feliciana Parish,Louisiana,"Marker is on College Street south of High Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=108671
108672,,"Steam Powered ""Groundhog"" Sawmill",,,,,30.40826,-90.14196,119 Fairview Dr,Madisonville,St. Tammany Parish,Louisiana,"Marker can be reached from Fairview Drive, ½ mile north of 22. ",,http://www.hmdb.org/m.asp?m=108672
108798,,Capt. Pierre Joseph Landry,,,,,30.25457,-91.10171,3625 LA-75,St. Gabriel,Iberville Parish,Louisiana,"Marker is on Highway 75, 0.3 miles south of Highway 74. ",,http://www.hmdb.org/m.asp?m=108798
108900,,The Republic of West Florida,,,,,30.51946,-90.50747,13143 Wardline Road,Hammond,Tangipahoa Parish,Louisiana,"Marker is on Wardline Road (State Road 3234) west of Interstate 10, on the right when traveling west. ",,http://www.hmdb.org/m.asp?m=108900
108981,,Watson,,,1976,Watson Bicentennial Commission,30.57657,-90.95316,35079 Old LA Highway 16,Watson,Livingston Parish,Louisiana,"Marker is on Old LA. Highway 16 (State Road 3285) north of Springfield Road (State Highway 1019), on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=108981
109222,,Earthworks of Poverty Point,,,,Louisiana Society Daughters of American Colonists,32.62078,-91.40638,,Pioneer,West Carroll Parish,Louisiana,"Marker is at the intersection of Louisiana Route 577 and Louisiana Route 134, on the right when traveling north on State Route 577. ",,http://www.hmdb.org/m.asp?m=109222
109227,,James Domengeaux,1906-1988,,1994,Jaycee's d'Acadiana,30.20491,-92.02036,500 Girard Park Dr,Lafayette,Lafayette Parish,Louisiana,Marker can be reached from the intersection of Girard Park Circle and Girard Park Drive. ,,http://www.hmdb.org/m.asp?m=109227
109229,,Point Pleasant,,,1963,the Department of Commerce and Industry.,32.77551,-91.95054,5739 Point Pleasant Road,Bastrop,Morehouse Parish,Louisiana,"Marker is at the intersection of Point Pleasant Road (Louisiana Route 592) and New Monroe Road (U.S. 165), on the right when traveling south on Point Pleasant Road. ",,http://www.hmdb.org/m.asp?m=109229
109234,,Luther E. Hall,,,1981,"the Department of Culture, Recreation and Tourism.",32.77969,-91.89582,1620 East Madison Avenue,Bastrop,Morehouse Parish,Louisiana,"Marker can be reached from the intersection of East Madison Avenue and Cleveland Street, on the right when traveling east. ",,http://www.hmdb.org/m.asp?m=109234
109313,,Lower Jackson Mound,Ancient Mounds Trail,,,the State of Louisiana.,32.61912,-91.41046,,Epps,West Carroll Parish,Louisiana,"Marker is at the intersection of Louisiana Route 134 and Walnut Grove Lane, on the right when traveling east on State Route 134. ",,http://www.hmdb.org/m.asp?m=109313
109314,,Poverty Point Earthworks,Ancient Mounds Trail,,,the State of Louisiana,32.63621,-91.40526,6859 LA-577,Pioneer,West Carroll Parish,Louisiana,,,http://www.hmdb.org/m.asp?m=109314
109319,,Morehouse Parish Training School,,,1984,"Alumni, Faculty, Students and Friends.",32.77504,-91.92441,1001 West Madison Avenue,Bastrop,Morehouse Parish,Louisiana,"Marker is at the intersection of West Madison Avenue and West Hickory Avenue, on the right when traveling east on West Madison Avenue. ",,http://www.hmdb.org/m.asp?m=109319
109407,,Burr's Ferry Earthworks,1863~1864,,2004,Vernon Parish Tourism Commission,31.06556,-93.51193,,Leesville,Vernon Parish,Louisiana,"Marker is at the intersection of Nolan Trace Parkway (State Highway 8) and Biscamp Road, on the left when traveling east on Nolan Trace Parkway. ",,http://www.hmdb.org/m.asp?m=109407
109427,,Barataria Preserve,,,2015,Jefferson Parish Historical Commission,29.77806,-90.10037,,Marrero,Jefferson Parish,Louisiana,"Marker is at the intersection of Lafitte Parkway (State Highway 3134) and Barataria Boulevard (State Highway 45), on the right when traveling south on Lafitte Parkway. ",,http://www.hmdb.org/m.asp?m=109427
109434,,Site of Camp Salubrity,,,2017,Cane River National Heritage Area,31.78241,-93.10413,,Natchitoches,Natchitoches Parish,Louisiana,"Marker is at the intersection of Highway 3175 Bypass (State Highway 6) and Breazeale Springs Street, on the left when traveling east on Highway 3175 Bypass. ",,http://www.hmdb.org/m.asp?m=109434
109435,,Saint Denis Tomb,,,1954,Daughters of the American Revolution of Louisiana,31.76094,-93.08628,,Natchitoches,Natchitoches Parish,Louisiana,"Marker is at the intersection of Church Street and Front Street (State Highway 6), on the right when traveling west on Church Street. ",,http://www.hmdb.org/m.asp?m=109435
109437,,Vernon Baptist Association,,,,,31.07551,-93.2736,12458 Lake Charles Highway,Leesville,Vernon Parish,Louisiana,"Marker is on Lake Charles Highway (U.S. 171) 0.2 miles north of Section Line Road, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=109437
109439,,"Rosepine, Louisiana",,,,,30.91913,-93.28223,,Rosepine,Vernon Parish,Louisiana,"Marker is at the intersection of Johnnie B Hall Memorial Highway (U.S. 171) and Evans Street, on the right when traveling north on Johnnie B Hall Memorial Highway. ",,http://www.hmdb.org/m.asp?m=109439
109481,,Monumental Earthworks of Poverty Point,World Heritage Site,,2014,"the United Nations Educational, Scientific and Cultural Organization's World Heritage Committee.",32.63592,-91.40339,6859 LA-577,Pioneer,West Carroll Parish,Louisiana,"Marker can be reached from Louisiana Route 577, 1.2 miles Louisiana Route 134. ",,http://www.hmdb.org/m.asp?m=109481
109485,,Poverty Point State Historic Site,,,2013,Prairie des Canot Chapter National Society Colonial Dames XVII Century.,32.63614,-91.40334,6859 LA-577,Pioneer,West Carroll Parish,Louisiana,"Marker can be reached from Louisiana Route 577, 1.2 miles north of Louisiana Route 134. ",,http://www.hmdb.org/m.asp?m=109485
109486,,Poverty Point Earthworks,,,,,32.63583,-91.40373,6859 LA-577,Pioneer,West Carroll Parish,Louisiana,"Marker can be reached from Louisiana Route 577, 1.2 miles north of Highway 134. ",,http://www.hmdb.org/m.asp?m=109486
109488,,Southwest Ridges,,Poverty Point Earthworks,,the State of Louisiana,32.63452,-91.40609,6859 LA-577,Pioneer,West Carroll Parish,Louisiana,Marker can be reached from Louisiana Route 577 near Louisiana Route 134. ,,http://www.hmdb.org/m.asp?m=109488
109490,,Mound B,,Poverty Point Earthworks,,the State of Louisiana,32.64077,-91.41086,,Pioneer,West Carroll Parish,Louisiana,"Marker can be reached from Louisiana Route 577, 1.7 miles north of Louisiana Route 134. ",,http://www.hmdb.org/m.asp?m=109490
109491,,Mound C,,Poverty Point Earthworks,,the State of Louisiana.,32.63764,-91.40434,6859 LA-577,Pioneer,West Carroll Parish,Louisiana,Marker can be reached from Louisiana Route 577 near Louisiana Route 134. ,,http://www.hmdb.org/m.asp?m=109491
109517,,William Charles Cole Claiborne,,,,Society of the War of 1812 in the State of Louisiana,29.98135,-90.11679,5100 Pontchartrain Boulevard,New Orleans,Orleans Parish,Louisiana,"Marker is on Pontchartrain Boulevard, 0.3 miles north of Metairie Road, on the right. ",,http://www.hmdb.org/m.asp?m=109517
109521,22,DeRidder - The Sawmill Hub,Myths & Legends - Beauregard Parish,,,State of Louisiana Myths & Legends Trails and Byways,30.84441,-93.28626,,DeRidder,Beauregard Parish,Louisiana,"Marker is at the intersection of South Washington Street and West 3rd Street, on the right when traveling north on South Washington Street. ",,http://www.hmdb.org/m.asp?m=109521
109522,1,Burr Ferry,Myths & Legends - Vernon Parish,,,State of Louisiana Myths & Legends Trails and Byways,31.06578,-93.51242,,Leesville,Vernon Parish,Louisiana,"Marker is at the intersection of Nolan Trace Parkway (Louisiana Route 8) and Biscamp Road, on the left when traveling east on Nolan Trace Parkway. ",,http://www.hmdb.org/m.asp?m=109522
109523,,Newport Industries,,,2006,"The Southwest Louisiana Historical Association, City of DeQuincy, Ex-Newport Employees Club, and Burger King.",30.45067,-93.42703,901 E 4th St,DeQuincy,Calcasieu Parish,Louisiana,"Marker is at the intersection of South Grand Avenue (State Highway 27) and East 4th Street (State Highway 12), on the right when traveling north on South Grand Avenue. ",,http://www.hmdb.org/m.asp?m=109523
109525,,Gerstner Field,,,,www.visitlakecharles.org,30.11888,-93.08033,,Holmwood,Calcasieu Parish,Louisiana,"Marker is at the intersection of State Highway 27 and Old Camp Road, on the left when traveling north on State Highway 27. ",,http://www.hmdb.org/m.asp?m=109525
109527,,The Henning Family,"Area Pioneers, Community Leaders, Business & Industry Stalwarts",,,,30.23075,-93.37669,923 Ruth Street,Sulphur,Calcasieu Parish,Louisiana,"Marker can be reached from Ruth Street south of Cypress Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=109527
109538,,First Mass in Natchitoches,,,1964,The Spanish Government,31.76111,-93.08768,145 Church St,Natchitoches,Natchitoches Parish,Louisiana,"Marker is at the intersection of Church Street (State Highway 1) and 2nd Street, on the right when traveling west on Church Street. ",,http://www.hmdb.org/m.asp?m=109538
109539,,Basilica of the Immaculate Conception,,,,Cane River National Heritage Area,31.76118,-93.08774,145 Church St,Natchitoches,Natchitoches Parish,Louisiana,"Marker is at the intersection of 2nd Street and Church Street, on the right when traveling north on 2nd Street. ",,http://www.hmdb.org/m.asp?m=109539
109557,,Hale Boggs Bridge,,,1984,American Society of Civil Engineers,29.93764,-90.37617,13825 River Road,Luling,St. Charles Parish,Louisiana,"Marker is on River Road (State Highway 18) north of Fre'Re Street, on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=109557
109564,,George Prince Ferry Memorial,20-Oct-76,,,,29.94761,-90.37053,13244 River Road,Destrehan,St. Charles Parish,Louisiana,"Marker can be reached from River Road (State Highway 48) north of West Campus Drive, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=109564
109612,,Clark Cheniere,,,,The Philippine-Louisiana Historical Society,29.73484,-90.12598,,Jean Lafitte,Jefferson Parish,Louisiana,"Marker is on Jean Lafitte Boulevard (State Highway 45) south of Church Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=109612
109613,,Hale Boggs Bridge,,,1984,American Society of Civil Engineers,29.94759,-90.37074,13244 River Road,Destrehan,St. Charles Parish,Louisiana,"Marker is on River Road (State Highway 48) south of South Destrehan Avenue, on the left when traveling south. ",,http://www.hmdb.org/m.asp?m=109613
109647,,Manila Village,,,,Filipine-Louisiana Historical Society,29.73486,-90.12592,2654 Jean Lafitte Boulevard,Jean Lafitte,Jefferson Parish,Louisiana,"Marker is on Jean Lafitte Boulevard (State Highway 45) south of Church Street, on the right when traveling south. ",,http://www.hmdb.org/m.asp?m=109647
109683,,Houmas House,,,1973,Louisiana Tourist Development Commission,30.14035,-90.93438,40136 LA-942,Darrow,Ascension Parish,Louisiana,"Marker can be reached from River Road (State Highway 942) 1 mile north of State Highway 44, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=109683
109687,,Major General Lewis Elton Lyle,United States Air Force,,,,32.51168,-93.68146,,Barksdale AFB,Bossier Parish,Louisiana,"Memorial can be reached from Range Road, 0.1 miles north of Shreveport Road. ",,http://www.hmdb.org/m.asp?m=109687
109689,,General Ira C. Eaker,Aviation Pioneer and Airpower Leader,1896-1987,1994,,32.51149,-93.68144,,Barksdale AFB,Bossier Parish,Louisiana,"Memorial can be reached from Range Road, 0.1 miles north of Shreveport Road. ",,http://www.hmdb.org/m.asp?m=109689
109691,,General Joseph J. Nazzaro,Air Power Leader,"March 21, 1913 - February 5, 1990",1996,,32.51128,-93.68141,,Barksdale AFB,Bossier Parish,Louisiana,"Memorial can be reached from Range Road, 0.1 miles north of Shreveport Road. ",,http://www.hmdb.org/m.asp?m=109691
109738,,"Commemorating First Oil Well in Caddo Parish, LA",,,1955,Oil and Gas Committee of Shreveport / Chamber of Commerce / Oil Industry Information Committee,32.47871,-93.78807,,Shreveport,Caddo Parish,Louisiana,"Marker can be reached from Pershing Boulevard, 0.1 miles west of Grosjean Street. ",,http://www.hmdb.org/m.asp?m=109738
109741,,Shreve Square,Historic Site,Shreveport,,the Shreveport-Bossier Convention and Tourist Bureau.,32.51577,-93.74599,,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Commerce Street and Texas Street, on the right when traveling south on Commerce Street. ",,http://www.hmdb.org/m.asp?m=109741
109743,,Green's Alley,Historic Site,Shreveport,,the Shreveport-Bossier Convention and Tourist Bureau.,32.51538,-93.74639,118 Texas Street,Shreveport,Caddo Parish,Louisiana,,,http://www.hmdb.org/m.asp?m=109743
109745,,Cane & Bennett's Trading Post,,,1958,"Shreveport 1776-1908, Chapter D.A.R.",32.51508,-93.74671,,Shreveport,Caddo Parish,Louisiana,Marker can be reached from the intersection of Texas Street (U.S. 80) and North Spring Street (U.S. 79). ,,http://www.hmdb.org/m.asp?m=109745
109749,,CNB Building,Historic Site,Shreveport,,the Shreveport-Bossier Convention and Tourist Bureau.,32.51359,-93.74852,,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Texas Street (U.S. 79/80) and Edwards Street, on the right when traveling east on Texas Street. ",,http://www.hmdb.org/m.asp?m=109749
109751,,Old CNB Building,Historic Site,Shreveport,,the Shreveport-Bossier Convention and Tourist Bureau.,32.51433,-93.74751,,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Texas Street (U.S. 79/80) and Market Street (U.S. 71), on the right when traveling west on Texas Street. ",,http://www.hmdb.org/m.asp?m=109751
109761,,First City Market,Historic Site,Shreveport,,the Shreveport-Bossier Convention and Tourist Bureau.,32.51444,-93.74784,,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Market Street (U.S. 71) and Texas Street (U.S. 79/80), on the right when traveling north on Market Street. ",,http://www.hmdb.org/m.asp?m=109761
109762,,Turning to the Right,,,2001,Shreveport Downtown Development Authority and Shreveport-Bossier Convention and Visitors Bureau,32.51373,-93.74862,,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Texas Street (Highway 79/80) and Edwards Street, on the right when traveling west on Texas Street. ",,http://www.hmdb.org/m.asp?m=109762
109763,,Shreve Memorial Library,Historic Site,Shreveport,,the Shreveport-Bossier Convention and Tourist Bureau.,32.51306,-93.7496,,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Texas Street (U.S. 79/80) and Marshall Street, on the right when traveling west on Texas Street. ",,http://www.hmdb.org/m.asp?m=109763
109764,,Caddo Parish Courthouse,,,,,32.51254,-93.74991,,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Texas Street (U.S. 79/80) and Marshall Street, on the right when traveling east on Texas Street. ",,http://www.hmdb.org/m.asp?m=109764
109765,,The Last Confederate Flag,,,,,32.51224,-93.74986,501 Texas Street,Shreveport,Caddo Parish,Louisiana,,,http://www.hmdb.org/m.asp?m=109765
109767,,Hutchinson Building,Historic Site,Shreveport,,,32.5128,-93.74993,,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Texas Street (U.S. 79/80) and Marshall Street, on the right when traveling west on Texas Street. ",,http://www.hmdb.org/m.asp?m=109767
109769,,First United Methodist Church,,,1995,,32.5107,-93.7526,,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Common Street and Texas Street (U.S. 79/80), on the right when traveling south on Common Street. ",,http://www.hmdb.org/m.asp?m=109769
109770,,Justin Gras,,,,Community Foundation of North Louisiana,32.51088,-93.75224,,Shreveport,Caddo Parish,Louisiana,"Marker is at the intersection of Texas Street (U.S. 79/80) and Common Street, on the right when traveling east on Texas Street. ",,http://www.hmdb.org/m.asp?m=109770
109772,,Harrison Building,Historic Site,Shreveport,,the Shreveport-Bossier Convention and Tourist Bureau.,32.5145,-93.74617,513 Spring Street,Shreveport,Caddo Parish,Louisiana,,,http://www.hmdb.org/m.asp?m=109772
109773,,525 Spring Street,,,,,32.51439,-93.74603,525 Spring Street,Shreveport,Caddo Parish,Louisiana,,,http://www.hmdb.org/m.asp?m=109773
109775,,Central Station,Historic Site,Shreveport,,the Shreveport-Bossier Convention and Tourist Bureau.,32.50878,-93.74544,1025 Marshall Street,Shreveport,Caddo Parish,Louisiana,,,http://www.hmdb.org/m.asp?m=109775
109777,,Old Bossier Municipal Building,,,,,32.51571,-93.73231,,Bossier City,Bossier Parish,Louisiana,"Marker is at the intersection of Barksdale Boulevard (State Highway 72) and Monroe Street, on the right when traveling east on Barksdale Boulevard. ",,http://www.hmdb.org/m.asp?m=109777
109778,,Hughes House,,,,,32.69414,-93.73994,,Benton,Bossier Parish,Louisiana,"Marker is at the intersection of Bossier Street and Bellevue Street, on the right when traveling south on Bossier Street. ",,http://www.hmdb.org/m.asp?m=109778
109793,,Henri de Tonti,,,1965,The Louisiana Tourist Development Commission,31.73933,-93.08157,615 South Drive,Natchitoches,Natchitoches Parish,Louisiana,,,http://www.hmdb.org/m.asp?m=109793
109795,,Loggy Bayou-Red River,,,1973,The Louisiana Tourist Development Commission,32.23681,-93.42592,,Ringgold,Bienville Parish,Louisiana,"Marker is on U.S. 71, 0.2 miles north of State Highway 4, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=109795
109796,,Ashpoint Plantation,,,,,32.37756,-93.58413,,Taylortown,Bossier Parish,Louisiana,"Marker is on U.S. 71, 0.3 miles south of Gamble Road, on the right when traveling north. ",,http://www.hmdb.org/m.asp?m=109796
109797,,Ducournau Building,,,,,31.76232,-93.08604,746 Front Street,Natchitoches,Natchitoches Parish,Louisiana,,,http://www.hmdb.org/m.asp?m=109797
109799,,Natchitoches Historic District,,,1984,National Park Service / United States Department of the Interior,31.76338,-93.08573,,Natchitoches,Natchitoches Parish,Louisiana,Marker can be reached from the intersection of Front Street and Lafayette Street. ,,http://www.hmdb.org/m.asp?m=109799
109802,,SR-71 Memorial Dedication,8th Air Force Museum,Barksdale Air Force Base,,,32.51125,-93.68148,,Barksdale AFB,Bossier Parish,Louisiana,Memorial can be reached from the intersection of Lindbergh Road and Shreveport Road. ,,http://www.hmdb.org/m.asp?m=109802
109806,,1999 Omar N. Bradley Spirit of Independence Award,,,2001,Retiree Activities Office BAFB,32.51151,-93.68145,88 Shreveport Road,Barksdale AFB,Bossier Parish,Louisiana,Memorial can be reached from the intersection of Shreveport Road and Lindbergh Road. ,,http://www.hmdb.org/m.asp?m=109806
109807,,34th Bomb Group Memorial,,,1989,,32.51166,-93.68159,88 Shreveport Road,Barksdale AFB,Bossier Parish,Louisiana,Memorial can be reached from the intersection of Shreveport Road and Lindbergh Road. ,,http://www.hmdb.org/m.asp?m=109807
109808,,486th Bombardment Group (H),,,,486th Bomb Group Association,32.51177,-93.68161,88 Shreveport Road,Barksdale AFB,Bossier Parish,Louisiana,Memorial can be reached from the intersection of Shreveport Road and Lindbergh Road. ,,http://www.hmdb.org/m.asp?m=109808
109809,,Berlin Airlift Memorial,,,2002,the Berlin Airlift Veterans Association.,32.51222,-93.68174,88 Shreveport Road,Barksdale AFB,Bossier Parish,Louisiana,Marker can be reached from the intersection of Shreveport Road and Lindbergh Road. ,,http://www.hmdb.org/m.asp?m=109809
109811,,344th Bomb Group (M) AAF,,,1994,the 344th Bomb Group Association.,32.51196,-93.68166,88 Shreveport Road,Barksdale AFB,Bossier Parish,Louisiana,Memorial can be reached from the intersection of Shreveport Road and Lindbergh Road. ,,http://www.hmdb.org/m.asp?m=109811
109921,,Herbert Osborn Dickerson,2/28/1907 - 12/4/1964,,,,30.38575,-91.24497,601 South Vaughan Drive,Brusly,West Baton Rouge Parish,Louisiana,Marker is on Vaughan Drive south of East Francis Street when traveling south. ,,http://www.hmdb.org/m.asp?m=109921
109928,,"Sinking Land, Rising Water",,,,National Park Service,29.78372,-90.11551,588 Barataria Boulevard,Marrero,Jefferson Parish,Louisiana,"Marker can be reached from Barataria Boulevard (State Highway 45) 1 mile north of Lafitte Parkway (State Highway 3144), on the left when traveling north. ",,http://www.hmdb.org/m.asp?m=109928
109936,,Town of Jean Lafitte,,,2014,Jefferson Parish Historical Commission,29.76055,-90.10035,799 Jean Lafitte Boulevard,Jean Lafitte,Jefferson Parish,Louisiana,"Marker is on Jean Lafitte Boulevard (State Highway 45) near State Highway 303, on the right. ",,http://www.hmdb.org/m.asp?m=109936
109937,,Propinquity,1809,,,West Feliciana Historical Society,30.77449,-91.38641,9780 Royal Street,St. Francisville,West Feliciana Parish,Louisiana,Marker is at the intersection of Royal Street and Johnson Street on Royal Street. ,,http://www.hmdb.org/m.asp?m=109937
109938,,Open Sugar Kettles,,,2001,Town of Brusly,30.38619,-91.24459,601 South Vaughn Drive,Brusly,West Baton Rouge Parish,Louisiana,"Marker is at the intersection of South Vaughn Drive and East Francis Street, on the left when traveling south on South Vaughn Drive. ",,http://www.hmdb.org/m.asp?m=109938
109953,,The Republic of West Florida,1810,,,,30.77489,-91.38585,,St. Francisville,West Feliciana Parish,Louisiana,"Marker is at the intersection of Royal Street and Prosperity Street, on the left when traveling west on Royal Street. ",,http://www.hmdb.org/m.asp?m=109953
